user_id,first_session_day,last_session_day,total_sessions,total_user_energy,distinct_stations_used,first_session_date,last_session_date,active_span_days
455189,1/22/2019,9/30/2017,16,44.182,10,2019-01-22,2017-09-30,-479
4551951,11/25/2019,11/25/2019,1,2.606,1,2019-11-25,2019-11-25,0
455215,10/24/2017,8/20/2019,8,79.285,4,2017-10-24,2019-08-20,665
455229,3/14/2019,3/14/2019,1,4.916,1,2019-03-14,2019-03-14,0
455247,9/18/2016,9/18/2016,1,11.772288,1,2016-09-18,2016-09-18,0
4552701,6/2/2019,9/8/2019,4,9.455,2,2019-06-02,2019-09-08,98
455349,1/12/2018,9/7/2016,16,99.023126,7,2018-01-12,2016-09-07,-492
455403,1/7/2017,2/26/2017,2,10.286,2,2017-01-07,2017-02-26,50
4554161,10/21/2019,10/21/2019,1,8.614,1,2019-10-21,2019-10-21,0
455503,10/18/2019,9/27/2019,4,15.373,4,2019-10-18,2019-09-27,-21
455507,1/13/2019,9/11/2018,8,67.09736,4,2019-01-13,2018-09-11,-124
455527,1/13/2018,9/13/2016,23,236.97834,15,2018-01-13,2016-09-13,-487
4555411,2/14/2020,5/27/2019,3,16.866,2,2020-02-14,2019-05-27,-263
455557,10/12/2016,9/7/2016,7,41.308765,3,2016-10-12,2016-09-07,-35
455623,11/10/2018,11/10/2018,1,4.537,1,2018-11-10,2018-11-10,0
4556251,4/30/2019,4/30/2019,1,5.488,1,2019-04-30,2019-04-30,0
455629,11/2/2016,4/30/2018,5,47.694,3,2016-11-02,2018-04-30,544
455643,1/31/2017,9/9/2016,23,78.867348,7,2017-01-31,2016-09-09,-144
455673,2/26/2017,4/6/2017,2,14.468,1,2017-02-26,2017-04-06,39
4557291,10/5/2019,10/5/2019,1,6.646,1,2019-10-05,2019-10-05,0
455807,2/8/2017,2/8/2017,1,5.84,1,2017-02-08,2017-02-08,0
455827,8/28/2018,8/28/2018,1,0.253,1,2018-08-28,2018-08-28,0
455835,5/23/2017,5/23/2017,1,3.361,1,2017-05-23,2017-05-23,0
455851,1/14/2017,8/6/2016,21,259.323282,8,2017-01-14,2016-08-06,-161
455869,12/2/2018,12/2/2018,1,5.266,1,2018-12-02,2018-12-02,0
4558691,6/1/2019,6/1/2019,1,9.063,1,2019-06-01,2019-06-01,0
455883,7/27/2017,7/27/2017,1,4.457,1,2017-07-27,2017-07-27,0
4560301,1/14/2020,9/4/2019,25,70.198,10,2020-01-14,2019-09-04,-132
456101,11/20/2016,11/20/2016,1,14.198,1,2016-11-20,2016-11-20,0
456145,10/12/2016,9/14/2016,4,27.491638,3,2016-10-12,2016-09-14,-28
4561521,10/1/2020,9/14/2020,25,277.089,3,2020-10-01,2020-09-14,-17
456169,11/28/2016,9/29/2016,2,11.611362,2,2016-11-28,2016-09-29,-60
456217,1/14/2018,5/13/2018,3,35.365,2,2018-01-14,2018-05-13,119
45623,11/16/2019,11/16/2019,1,2.545,1,2019-11-16,2019-11-16,0
4562301,7/6/2019,7/6/2019,1,5.373,1,2019-07-06,2019-07-06,0
4562801,10/29/2019,10/29/2019,1,12.129,1,2019-10-29,2019-10-29,0
4563461,5/11/2019,5/11/2019,1,9.719,1,2019-05-11,2019-05-11,0
456359,12/5/2016,9/17/2018,3,18.941452,3,2016-12-05,2018-09-17,651
45643,5/15/2017,5/7/2018,2,12.059000000000001,1,2017-05-15,2018-05-07,357
456463,1/23/2017,8/8/2016,11,50.705068000000004,4,2017-01-23,2016-08-08,-168
456471,1/12/2019,9/9/2017,50,134.514,14,2019-01-12,2017-09-09,-490
456473,12/22/2016,12/22/2016,1,6.245,1,2016-12-22,2016-12-22,0
456481,10/10/2016,9/8/2016,66,1043.027696,10,2016-10-10,2016-09-08,-32
456503,1/22/2017,6/8/2018,2,23.724,2,2017-01-22,2018-06-08,502
456515,1/11/2017,1/11/2017,1,15.775,1,2017-01-11,2017-01-11,0
456553,1/2/2017,9/9/2016,62,451.623748,5,2017-01-02,2016-09-09,-115
456753,11/14/2016,11/14/2016,1,6.852,1,2016-11-14,2016-11-14,0
4567701,11/29/2019,11/29/2019,1,4.494,1,2019-11-29,2019-11-29,0
456793,11/13/2019,11/13/2019,1,13.796,1,2019-11-13,2019-11-13,0
4568081,1/13/2020,5/19/2019,4,17.822,2,2020-01-13,2019-05-19,-239
4569221,9/12/2020,9/20/2020,2,14.565000000000001,2,2020-09-12,2020-09-20,8
456961,12/17/2017,12/17/2017,1,20.65,1,2017-12-17,2017-12-17,0
456979,7/16/2018,7/16/2018,1,5.488,1,2018-07-16,2018-07-16,0
457047,11/11/2018,9/9/2018,11,68.62,5,2018-11-11,2018-09-09,-63
4570801,5/11/2019,5/4/2019,2,8.406,1,2019-05-11,2019-05-04,-7
457085,4/14/2017,7/5/2017,2,17.35,2,2017-04-14,2017-07-05,82
4571051,9/16/2019,9/16/2019,1,7.023,1,2019-09-16,2019-09-16,0
4571341,10/28/2019,7/31/2019,17,337.128,4,2019-10-28,2019-07-31,-89
4573031,11/22/2019,9/6/2019,46,853.826,4,2019-11-22,2019-09-06,-77
457317,10/19/2018,2/21/2019,3,10.453999999999999,2,2018-10-19,2019-02-21,125
457377,1/30/2018,6/27/2018,5,59.614999999999995,3,2018-01-30,2018-06-27,148
4574641,6/14/2019,6/14/2019,1,4.245,1,2019-06-14,2019-06-14,0
4575011,5/2/2019,5/2/2019,1,0.729,1,2019-05-02,2019-05-02,0
457565,1/23/2019,2/21/2020,3,13.232,3,2019-01-23,2020-02-21,394
4576151,10/25/2019,8/30/2019,7,56.454,2,2019-10-25,2019-08-30,-56
457725,1/13/2017,9/8/2016,60,276.353698,9,2017-01-13,2016-09-08,-127
4577581,12/4/2020,12/4/2020,1,2.578,1,2020-12-04,2020-12-04,0
4577971,12/27/2019,12/27/2019,1,5.835,1,2019-12-27,2019-12-27,0
457873,2/11/2019,2/11/2019,1,3.237,1,2019-02-11,2019-02-11,0
4579121,11/1/2019,11/1/2019,1,8.98,1,2019-11-01,2019-11-01,0
457921,2/12/2020,2/12/2020,1,26.357,1,2020-02-12,2020-02-12,0
4581681,1/4/2020,9/29/2019,5,17.64,4,2020-01-04,2019-09-29,-97
458179,12/11/2016,9/24/2016,4,42.129183,3,2016-12-11,2016-09-24,-78
458187,1/16/2017,5/3/2017,48,469.451,1,2017-01-16,2017-05-03,107
4582501,10/20/2019,10/20/2019,1,9.612,1,2019-10-20,2019-10-20,0
458301,1/12/2017,9/9/2018,19,161.126246,7,2017-01-12,2018-09-09,605
4584131,1/14/2020,9/9/2019,18,342.723,2,2020-01-14,2019-09-09,-127
4584141,1/19/2020,9/6/2020,6,14.042000000000002,2,2020-01-19,2020-09-06,231
458441,9/27/2018,9/27/2018,1,5.944,1,2018-09-27,2018-09-27,0
458585,5/15/2018,6/6/2018,3,15.702000000000002,2,2018-05-15,2018-06-06,22
458657,1/6/2017,9/9/2018,15,83.389,6,2017-01-06,2018-09-09,611
458699,2/19/2017,2/19/2017,1,7.697,1,2017-02-19,2017-02-19,0
458735,8/4/2017,8/4/2017,1,3.192,1,2017-08-04,2017-08-04,0
458785,1/12/2018,8/6/2019,31,93.32600000000001,7,2018-01-12,2019-08-06,571
4587911,7/22/2019,7/22/2019,1,7.787,1,2019-07-22,2019-07-22,0
458795,10/3/2020,10/3/2020,1,21.542,1,2020-10-03,2020-10-03,0
4588731,5/14/2019,5/14/2019,1,4.786,1,2019-05-14,2019-05-14,0
458893,1/10/2017,9/9/2016,339,3649.876568,13,2017-01-10,2016-09-09,-123
4589031,8/5/2019,8/5/2019,1,5.75,1,2019-08-05,2019-08-05,0
45893,3/2/2017,3/2/2017,1,0.518,1,2017-03-02,2017-03-02,0
4589301,7/13/2019,7/13/2019,1,4.332,1,2019-07-13,2019-07-13,0
458953,1/18/2018,12/8/2018,2,45.203,2,2018-01-18,2018-12-08,324
458957,11/2/2016,11/2/2016,1,2.073,1,2016-11-02,2016-11-02,0
459051,2/13/2019,2/13/2019,1,6.888,1,2019-02-13,2019-02-13,0
4591141,9/1/2020,9/1/2020,1,8.761,1,2020-09-01,2020-09-01,0
4592111,7/13/2019,7/13/2019,1,6.211,1,2019-07-13,2019-07-13,0
4592461,2/14/2020,2/14/2020,1,2.958,1,2020-02-14,2020-02-14,0
459311,8/31/2016,8/31/2016,1,8.604527,1,2016-08-31,2016-08-31,0
4593161,9/24/2019,9/24/2019,1,0.588,1,2019-09-24,2019-09-24,0
459333,2/14/2018,2/14/2018,1,12.113,1,2018-02-14,2018-02-14,0
4593411,7/6/2019,7/6/2019,1,8.552,1,2019-07-06,2019-07-06,0
459405,5/18/2017,5/18/2017,1,2.136,1,2017-05-18,2017-05-18,0
459467,10/22/2017,8/28/2016,6,60.9439,4,2017-10-22,2016-08-28,-420
4595,1/17/2020,9/10/2017,18,111.740019,11,2020-01-17,2017-09-10,-859
459537,12/27/2017,12/27/2017,1,2.617,1,2017-12-27,2017-12-27,0
459653,6/12/2019,6/25/2019,10,107.516,2,2019-06-12,2019-06-25,13
459657,1/29/2017,9/4/2016,24,148.800656,3,2017-01-29,2016-09-04,-147
459669,11/3/2017,7/7/2017,6,55.187,3,2017-11-03,2017-07-07,-119
4597961,5/7/2019,5/7/2019,1,7.229,1,2019-05-07,2019-05-07,0
459817,5/12/2018,5/12/2018,1,6.508,1,2018-05-12,2018-05-12,0
459849,4/16/2018,7/29/2017,2,6.616,2,2018-04-16,2017-07-29,-261
459863,1/17/2018,9/5/2017,25,48.728,6,2018-01-17,2017-09-05,-134
4598941,7/13/2019,7/13/2019,1,7.269,1,2019-07-13,2019-07-13,0
4599001,3/14/2020,3/14/2020,1,2.972,1,2020-03-14,2020-03-14,0
459923,3/11/2017,3/11/2017,1,4.963,1,2017-03-11,2017-03-11,0
459929,8/26/2017,8/26/2017,1,7.909,1,2017-08-26,2017-08-26,0
460003,6/17/2019,6/17/2019,1,5.832,1,2019-06-17,2019-06-17,0
460009,10/23/2016,8/14/2016,3,27.56214,2,2016-10-23,2016-08-14,-70
4600231,6/7/2020,6/7/2020,1,8.096,1,2020-06-07,2020-06-07,0
460033,7/18/2018,7/18/2018,1,3.408,1,2018-07-18,2018-07-18,0
460055,7/22/2018,7/22/2018,1,7.196,1,2018-07-22,2018-07-22,0
4600641,1/31/2020,5/6/2019,5,61.911,2,2020-01-31,2019-05-06,-270
460083,12/8/2017,12/8/2017,1,4.023,1,2017-12-08,2017-12-08,0
460085,11/3/2016,3/15/2018,3,10.675,3,2016-11-03,2018-03-15,497
460099,8/17/2017,8/17/2017,1,3.527,1,2017-08-17,2017-08-17,0
4601,10/14/2017,9/14/2017,9,21.102,6,2017-10-14,2017-09-14,-30
460161,2/23/2017,8/2/2017,5,41.985,4,2017-02-23,2017-08-02,160
460221,8/10/2018,8/10/2018,1,6.331,1,2018-08-10,2018-08-10,0
460237,10/28/2019,9/7/2016,10,88.292724,5,2019-10-28,2016-09-07,-1146
460249,1/14/2018,11/19/2016,5,41.160528,4,2018-01-14,2016-11-19,-421
460277,12/12/2019,8/31/2016,3,19.276896999999998,3,2019-12-12,2016-08-31,-1198
460327,11/20/2016,11/20/2016,1,7.153,1,2016-11-20,2016-11-20,0
460361,3/22/2018,3/22/2018,1,20.155,1,2018-03-22,2018-03-22,0
4603791,1/13/2020,8/20/2020,16,146.377,8,2020-01-13,2020-08-20,220
460429,5/20/2018,5/20/2018,1,4.642,1,2018-05-20,2018-05-20,0
46043,1/10/2018,9/9/2019,280,1833.846,12,2018-01-10,2019-09-09,607
460517,1/11/2018,6/28/2018,4,55.407000000000004,2,2018-01-11,2018-06-28,168
460571,8/10/2018,8/10/2018,1,3.779,1,2018-08-10,2018-08-10,0
460613,2/15/2018,2/16/2018,2,23.631999999999998,1,2018-02-15,2018-02-16,1
460711,12/14/2016,7/21/2017,3,41.187,2,2016-12-14,2017-07-21,219
460749,4/21/2018,5/6/2018,3,22.826999999999998,2,2018-04-21,2018-05-06,15
46083,6/5/2019,6/5/2019,1,17.463,1,2019-06-05,2019-06-05,0
4608461,7/28/2019,7/28/2019,1,4.838,1,2019-07-28,2019-07-28,0
4608661,2/23/2020,3/1/2020,2,44.649,2,2020-02-23,2020-03-01,7
460887,6/21/2017,6/21/2017,1,8.918,1,2017-06-21,2017-06-21,0
460969,10/6/2016,2/13/2017,2,13.930957,2,2016-10-06,2017-02-13,130
460989,12/21/2017,3/9/2019,2,12.908000000000001,2,2017-12-21,2019-03-09,443
4610721,10/29/2020,8/7/2020,25,636.787,4,2020-10-29,2020-08-07,-83
461105,1/10/2017,7/7/2017,138,1636.311965,5,2017-01-10,2017-07-07,178
4611551,10/15/2019,9/30/2019,8,334.968,3,2019-10-15,2019-09-30,-15
461229,7/26/2017,7/26/2017,1,9.385,1,2017-07-26,2017-07-26,0
461235,1/16/2017,9/29/2016,39,502.755628,7,2017-01-16,2016-09-29,-109
461273,2/20/2018,2/20/2018,1,8.468,1,2018-02-20,2018-02-20,0
4612951,10/6/2019,9/19/2019,14,155.622,7,2019-10-06,2019-09-19,-17
461313,9/19/2019,9/25/2019,2,35.489999999999995,2,2019-09-19,2019-09-25,6
461317,10/25/2020,10/25/2020,1,6.966,1,2020-10-25,2020-10-25,0
461335,1/16/2017,9/7/2016,127,1200.746177,11,2017-01-16,2016-09-07,-131
461405,11/24/2017,11/24/2017,1,3.187,1,2017-11-24,2017-11-24,0
4614361,10/18/2020,10/18/2020,1,9.591,1,2020-10-18,2020-10-18,0
4616071,1/25/2020,8/21/2020,12,105.849,6,2020-01-25,2020-08-21,209
461613,11/4/2018,9/11/2018,3,38.882999999999996,2,2018-11-04,2018-09-11,-54
461629,1/5/2020,3/19/2017,4,13.638,2,2020-01-05,2017-03-19,-1022
461639,11/19/2017,11/19/2017,1,11.926,1,2017-11-19,2017-11-19,0
461661,6/2/2019,6/2/2019,1,4.961,1,2019-06-02,2019-06-02,0
46173,2/9/2019,2/9/2019,1,17.944,1,2019-02-09,2019-02-09,0
461901,12/2/2016,9/5/2016,6,26.102963,5,2016-12-02,2016-09-05,-88
461989,12/22/2018,12/22/2018,1,10.361,1,2018-12-22,2018-12-22,0
462019,1/6/2018,9/10/2016,6,49.86988,3,2018-01-06,2016-09-10,-483
462055,7/22/2018,7/22/2018,1,5.816,1,2018-07-22,2018-07-22,0
462067,5/27/2019,9/28/2019,2,11.418,1,2019-05-27,2019-09-28,124
462113,8/30/2016,8/30/2016,1,13.600717,1,2016-08-30,2016-08-30,0
462125,12/2/2017,9/18/2016,2,10.961216,2,2017-12-02,2016-09-18,-440
462163,8/19/2016,8/19/2016,1,0.461439,1,2016-08-19,2016-08-19,0
4622021,6/14/2019,6/14/2019,1,7.619,1,2019-06-14,2019-06-14,0
462203,10/7/2017,9/8/2019,5,11.118,4,2017-10-07,2019-09-08,701
4622331,2/11/2020,2/11/2020,1,4.822,1,2020-02-11,2020-02-11,0
4622381,9/9/2019,9/9/2019,1,0.034,1,2019-09-09,2019-09-09,0
4622461,7/3/2019,7/3/2019,1,8.984,1,2019-07-03,2019-07-03,0
4622751,7/12/2019,9/11/2019,2,13.431000000000001,2,2019-07-12,2019-09-11,61
4623031,1/25/2020,6/8/2019,2,13.943,2,2020-01-25,2019-06-08,-231
462319,4/15/2017,4/15/2017,1,7.515,1,2017-04-15,2017-04-15,0
4623321,1/31/2020,1/31/2020,1,6.33,1,2020-01-31,2020-01-31,0
462421,7/28/2019,8/4/2019,3,14.081,1,2019-07-28,2019-08-04,7
462433,10/5/2017,9/23/2018,3,10.913,3,2017-10-05,2018-09-23,353
462453,10/6/2016,8/23/2016,6,46.933723,4,2016-10-06,2016-08-23,-44
4625011,2/21/2020,2/21/2020,1,13.359,1,2020-02-21,2020-02-21,0
4625101,9/4/2019,9/4/2019,1,11.608,1,2019-09-04,2019-09-04,0
4625261,9/19/2020,9/19/2020,1,10.877,1,2020-09-19,2020-09-19,0
462537,8/10/2019,8/10/2019,1,6.038,1,2019-08-10,2019-08-10,0
4625681,5/16/2019,9/4/2019,17,351.444,4,2019-05-16,2019-09-04,111
462585,8/11/2018,9/5/2020,2,8.626,2,2018-08-11,2020-09-05,756
462793,1/14/2017,6/10/2018,4,29.972,3,2017-01-14,2018-06-10,512
4628041,1/13/2020,1/13/2020,1,2.713,1,2020-01-13,2020-01-13,0
46283,10/23/2018,10/23/2018,1,7.787,1,2018-10-23,2018-10-23,0
462861,1/15/2020,1/15/2020,1,8.839,1,2020-01-15,2020-01-15,0
4629,10/5/2019,9/2/2017,4,21.209,3,2019-10-05,2017-09-02,-763
4629111,10/4/2020,9/27/2020,4,15.035,3,2020-10-04,2020-09-27,-7
462933,1/11/2017,9/21/2016,5,81.905237,4,2017-01-11,2016-09-21,-112
462963,11/6/2017,7/16/2018,8,159.136,7,2017-11-06,2018-07-16,252
463001,4/17/2019,4/17/2019,1,4.678,1,2019-04-17,2019-04-17,0
463127,3/20/2019,3/20/2019,1,9.519,1,2019-03-20,2019-03-20,0
463131,1/16/2019,9/26/2018,21,259.813,6,2019-01-16,2018-09-26,-112
463147,2/23/2017,2/23/2017,1,9.382,1,2017-02-23,2017-02-23,0
463215,11/10/2016,8/18/2018,10,93.242,5,2016-11-10,2018-08-18,646
463259,10/10/2016,9/8/2016,6,64.555804,5,2016-10-10,2016-09-08,-32
463301,10/16/2016,9/3/2017,14,136.079222,3,2016-10-16,2017-09-03,322
4634131,8/25/2019,8/25/2019,1,1.515,1,2019-08-25,2019-08-25,0
4634191,5/10/2019,5/10/2019,1,7.361,1,2019-05-10,2019-05-10,0
4634471,10/15/2019,11/6/2019,9,78.509,2,2019-10-15,2019-11-06,22
4634481,1/27/2020,9/30/2019,5,43.619,5,2020-01-27,2019-09-30,-119
463469,3/30/2017,9/21/2018,3,16.887,2,2017-03-30,2018-09-21,540
463491,12/16/2017,12/16/2017,1,20.058,1,2017-12-16,2017-12-16,0
463613,1/20/2017,7/29/2018,5,47.829,3,2017-01-20,2018-07-29,555
463643,9/5/2019,9/5/2019,1,5.349,1,2019-09-05,2019-09-05,0
4636951,11/16/2019,11/16/2019,1,9.072,1,2019-11-16,2019-11-16,0
463737,12/10/2017,2/12/2019,2,29.366,2,2017-12-10,2019-02-12,429
4638,5/4/2019,5/4/2019,1,12.464,1,2019-05-04,2019-05-04,0
463819,10/10/2016,10/21/2016,4,29.977438,2,2016-10-10,2016-10-21,11
4638331,10/11/2020,12/14/2019,2,11.625,1,2020-10-11,2019-12-14,-302
4640491,8/18/2019,8/18/2019,1,11.297,1,2019-08-18,2019-08-18,0
464079,1/13/2018,1/13/2018,1,0.677,1,2018-01-13,2018-01-13,0
464081,10/8/2016,10/8/2016,1,4.071981,1,2016-10-08,2016-10-08,0
4641581,11/21/2020,6/23/2019,4,17.193,4,2020-11-21,2019-06-23,-517
464243,3/25/2017,8/15/2018,2,18.482,2,2017-03-25,2018-08-15,508
464293,11/5/2016,2/19/2017,3,29.352,2,2016-11-05,2017-02-19,106
4642981,5/26/2019,5/26/2019,1,8.342,1,2019-05-26,2019-05-26,0
464305,2/17/2018,5/10/2017,3,27.131,2,2018-02-17,2017-05-10,-283
4643781,11/4/2019,11/4/2019,1,8.683,1,2019-11-04,2019-11-04,0
4643981,11/16/2019,11/16/2019,1,6.357,1,2019-11-16,2019-11-16,0
464421,10/3/2017,11/17/2017,2,5.234,2,2017-10-03,2017-11-17,45
4644551,3/5/2020,3/5/2020,1,5.621,1,2020-03-05,2020-03-05,0
464481,1/4/2017,9/8/2017,33,279.857008,3,2017-01-04,2017-09-08,247
4644831,1/24/2020,9/3/2019,14,94.316,3,2020-01-24,2019-09-03,-143
464489,1/2/2017,8/2/2017,4,14.644,3,2017-01-02,2017-08-02,212
4644981,8/26/2020,8/26/2020,1,4.64,1,2020-08-26,2020-08-26,0
4645801,7/17/2019,7/17/2019,1,10.192,1,2019-07-17,2019-07-17,0
464597,10/16/2017,9/21/2016,11,24.493709,9,2017-10-16,2016-09-21,-390
464611,8/7/2016,8/7/2016,1,8.748233,1,2016-08-07,2016-08-07,0
464627,5/22/2018,8/7/2018,9,80.699,3,2018-05-22,2018-08-07,77
4646431,1/10/2020,3/4/2020,13,143.084,2,2020-01-10,2020-03-04,54
464741,10/30/2016,6/19/2018,10,65.405,6,2016-10-30,2018-06-19,597
4647601,11/15/2019,11/15/2019,1,6.231,1,2019-11-15,2019-11-15,0
4647751,10/16/2019,10/31/2019,6,111.46600000000001,4,2019-10-16,2019-10-31,15
4648201,8/17/2019,8/17/2019,1,11.713,1,2019-08-17,2019-08-17,0
464845,1/12/2019,9/1/2019,6,46.487017,4,2019-01-12,2019-09-01,232
4648491,5/25/2019,8/26/2019,3,11.97,3,2019-05-25,2019-08-26,93
464975,1/4/2018,9/1/2016,2,2.5124589999999998,2,2018-01-04,2016-09-01,-490
464999,8/17/2016,8/17/2016,1,19.980072,1,2016-08-17,2016-08-17,0
4650271,7/23/2019,7/23/2019,1,1.01,1,2019-07-23,2019-07-23,0
4650281,8/28/2019,8/28/2019,1,8.319,1,2019-08-28,2019-08-28,0
4651821,1/9/2020,6/25/2019,2,9.283999999999999,2,2020-01-09,2019-06-25,-198
4652331,10/27/2020,8/15/2019,4,20.266,3,2020-10-27,2019-08-15,-439
4654291,8/4/2019,8/4/2019,1,5.403,1,2019-08-04,2019-08-04,0
4654521,5/12/2019,5/12/2019,1,6.33,1,2019-05-12,2019-05-12,0
465455,11/19/2018,2/20/2020,3,36.608000000000004,3,2018-11-19,2020-02-20,458
4655221,1/10/2020,9/25/2019,82,537.83,6,2020-01-10,2019-09-25,-107
4655531,5/27/2019,5/27/2019,1,3.477,1,2019-05-27,2019-05-27,0
4656381,12/23/2020,12/3/2020,2,7.921,1,2020-12-23,2020-12-03,-20
465677,1/13/2018,8/16/2016,4,17.189015,2,2018-01-13,2016-08-16,-515
465739,10/25/2018,9/22/2017,10,77.456,2,2018-10-25,2017-09-22,-398
465895,4/11/2018,6/13/2018,4,48.246,4,2018-04-11,2018-06-13,63
4659161,10/18/2020,9/20/2020,20,201.083,8,2020-10-18,2020-09-20,-28
4659351,10/2/2019,8/31/2019,16,214.921,5,2019-10-02,2019-08-31,-32
465947,7/12/2018,7/12/2018,1,1.613,1,2018-07-12,2018-07-12,0
465969,1/15/2017,8/6/2016,29,204.640241,11,2017-01-15,2016-08-06,-162
465983,12/20/2018,12/20/2018,1,5.289,1,2018-12-20,2018-12-20,0
466005,1/15/2019,1/15/2019,1,3.408,1,2019-01-15,2019-01-15,0
466137,3/29/2017,3/29/2017,1,8.405,1,2017-03-29,2017-03-29,0
466143,7/14/2017,8/4/2017,6,26.029,2,2017-07-14,2017-08-04,21
466233,1/31/2018,7/9/2018,75,674.487,4,2018-01-31,2018-07-09,159
4662521,7/8/2019,7/8/2019,1,2.079,1,2019-07-08,2019-07-08,0
466265,9/8/2017,9/8/2017,1,6.078,1,2017-09-08,2017-09-08,0
4663751,1/26/2020,9/29/2019,12,93.083,5,2020-01-26,2019-09-29,-119
466527,10/17/2016,9/1/2017,42,634.632638,11,2016-10-17,2017-09-01,319
466543,11/6/2018,9/6/2019,4,34.049,4,2018-11-06,2019-09-06,304
466549,10/13/2017,7/27/2019,5,44.334,4,2017-10-13,2019-07-27,652
466607,2/12/2019,2/12/2019,1,8.317,1,2019-02-12,2019-02-12,0
4666101,8/7/2020,8/7/2020,1,4.68,1,2020-08-07,2020-08-07,0
466627,7/8/2017,7/8/2017,1,4.941,1,2017-07-08,2017-07-08,0
4666551,9/16/2020,9/16/2020,1,3.0140000000000002,1,2020-09-16,2020-09-16,0
466685,8/2/2017,8/2/2017,1,4.947,1,2017-08-02,2017-08-02,0
466691,6/30/2019,6/30/2019,1,1.167,1,2019-06-30,2019-06-30,0
466713,1/26/2019,1/26/2019,1,6.541,1,2019-01-26,2019-01-26,0
466789,10/21/2019,9/30/2019,6,34.124,4,2019-10-21,2019-09-30,-21
46683,2/9/2020,2/9/2020,1,7.449,1,2020-02-09,2020-02-09,0
4668321,5/14/2019,5/16/2019,2,14.520999999999999,2,2019-05-14,2019-05-16,2
466923,5/30/2017,9/23/2017,6,39.41,4,2017-05-30,2017-09-23,116
4669571,6/11/2019,6/11/2019,1,2.068,1,2019-06-11,2019-06-11,0
466959,1/24/2017,4/12/2017,4,30.732,3,2017-01-24,2017-04-12,78
4669721,1/4/2020,12/30/2019,2,45.512,2,2020-01-04,2019-12-30,-5
466987,3/9/2018,6/6/2017,2,34.191,2,2018-03-09,2017-06-06,-276
467005,4/12/2017,7/21/2017,3,45.157,3,2017-04-12,2017-07-21,100
467023,2/7/2018,2/7/2018,1,5.862,1,2018-02-07,2018-02-07,0
467045,9/3/2016,9/3/2016,1,7.699469,1,2016-09-03,2016-09-03,0
4671,10/20/2018,9/6/2016,28,250.790629,12,2018-10-20,2016-09-06,-774
467121,2/5/2019,8/27/2018,3,35.114000000000004,3,2019-02-05,2018-08-27,-162
4671461,8/1/2019,8/1/2019,1,14.054,1,2019-08-01,2019-08-01,0
4671671,8/12/2019,8/12/2019,1,6.097,1,2019-08-12,2019-08-12,0
467245,1/14/2017,6/16/2018,6,45.418,4,2017-01-14,2018-06-16,518
467255,9/9/2017,9/9/2017,1,9.978,1,2017-09-09,2017-09-09,0
467261,9/7/2016,9/7/2016,1,8.929181,1,2016-09-07,2016-09-07,0
467271,11/2/2016,12/26/2016,2,11.652000000000001,2,2016-11-02,2016-12-26,54
4673811,11/11/2019,9/5/2019,7,31.987000000000002,5,2019-11-11,2019-09-05,-67
467389,8/18/2017,8/18/2017,1,4.325,1,2017-08-18,2017-08-18,0
4674,12/4/2016,9/20/2016,5,46.884707,3,2016-12-04,2016-09-20,-75
4675161,12/16/2019,7/31/2020,2,3.651,2,2019-12-16,2020-07-31,228
467643,11/21/2019,5/1/2019,2,10.589,2,2019-11-21,2019-05-01,-204
4676691,2/22/2020,8/21/2020,2,30.521,2,2020-02-22,2020-08-21,181
4677181,8/22/2019,8/22/2019,1,9.375,1,2019-08-22,2019-08-22,0
467761,1/24/2018,9/9/2019,40,165.34199999999998,11,2018-01-24,2019-09-09,593
4677711,1/4/2020,9/17/2019,18,141.233,4,2020-01-04,2019-09-17,-109
4677791,11/15/2020,11/15/2020,1,2.248,1,2020-11-15,2020-11-15,0
4678081,5/15/2019,5/15/2019,1,2.794,1,2019-05-15,2019-05-15,0
4678091,1/27/2020,6/17/2019,5,28.409,5,2020-01-27,2019-06-17,-224
467831,1/10/2020,1/10/2020,1,13.254,1,2020-01-10,2020-01-10,0
467939,6/23/2018,9/3/2017,2,12.015999999999998,2,2018-06-23,2017-09-03,-293
467961,4/8/2017,4/8/2017,1,10.428,1,2017-04-08,2017-04-08,0
468017,12/14/2018,12/14/2018,1,13.313,1,2018-12-14,2018-12-14,0
46813,7/13/2019,7/13/2019,1,2.52,1,2019-07-13,2019-07-13,0
4681671,3/13/2020,8/16/2019,5,115.352,2,2020-03-13,2019-08-16,-210
468233,10/11/2016,9/9/2016,6,51.501676,5,2016-10-11,2016-09-09,-32
46833,10/23/2016,8/27/2019,2,16.349963,1,2016-10-23,2019-08-27,1038
4683841,8/7/2019,8/7/2019,1,6.04,1,2019-08-07,2019-08-07,0
468431,11/1/2018,8/8/2020,8,62.069,5,2018-11-01,2020-08-08,646
4685301,1/8/2020,2/15/2020,3,2.337,1,2020-01-08,2020-02-15,38
4685691,2/3/2020,2/7/2020,3,17.839,3,2020-02-03,2020-02-07,4
4685781,3/11/2020,8/7/2019,2,18.241,2,2020-03-11,2019-08-07,-217
4686601,5/16/2019,5/16/2019,1,4.97,1,2019-05-16,2019-05-16,0
4686631,8/27/2019,8/27/2019,1,11.556,1,2019-08-27,2019-08-27,0
468669,11/17/2017,9/7/2017,5,32.332,2,2017-11-17,2017-09-07,-71
